business_unit,week,year,type,total_revenue,avg_revenue,total_quantity
LUXURY SPECIALTIES,34,2022,JEWELRY,333771,9816.79411764706,180
LUXURY SPECIALTIES,34,2022,MUSICAL INSTRUMENT,218749,9943.136363636364,126
LUXURY SPECIALTIES,34,2022,POTIONS & SCROLLS,1065286,10342.582524271844,544
LUXURY SPECIALTIES,34,2022,SUMMONING DEVICE,652764,10701.04918032787,310
LUXURY SPECIALTIES,34,2022,TOOLS & KITS,79041,13173.5,30
LUXURY SPECIALTIES,34,2023,ADVENTURING EQUIPMENT,3300268,10123.521472392638,1745
LUXURY SPECIALTIES,34,2023,ANIMALS & TRANSPORTATION,387713,10478.72972972973,211
LUXURY SPECIALTIES,34,2023,ARMS & ARMOUR,5768507,12221.41313559322,2691
LUXURY SPECIALTIES,34,2023,JEWELRY,453212,9441.916666666666,271
LUXURY SPECIALTIES,34,2023,MUSICAL INSTRUMENT,186725,9336.25,135
LUXURY SPECIALTIES,34,2023,POTIONS & SCROLLS,930430,9033.300970873786,545
LUXURY SPECIALTIES,34,2023,SUMMONING DEVICE,737232,9962.594594594595,412
LUXURY SPECIALTIES,34,2023,TOOLS & KITS,123881,12388.1,70
LUXURY SPECIALTIES,35,2019,ADVENTURING EQUIPMENT,3040039,9470.526479750779,1719
LUXURY SPECIALTIES,35,2019,ANIMALS & TRANSPORTATION,435752,11173.128205128205,221
LUXURY SPECIALTIES,35,2019,ARMS & ARMOUR,4291107,10781.675879396986,2129
LUXURY SPECIALTIES,35,2019,JEWELRY,367422,8544.697674418605,199
LUXURY SPECIALTIES,35,2019,MUSICAL INSTRUMENT,192381,9619.05,82
LUXURY SPECIALTIES,35,2019,POTIONS & SCROLLS,1005300,9308.333333333334,582
LUXURY SPECIALTIES,35,2019,SUMMONING DEVICE,629257,10665.372881355932,338
LUXURY SPECIALTIES,35,2019,TOOLS & KITS,44671,8934.2,34
LUXURY SPECIALTIES,35,2020,ADVENTURING EQUIPMENT,2808018,9922.325088339223,1598
LUXURY SPECIALTIES,35,2020,ANIMALS & TRANSPORTATION,393082,9827.05,192
LUXURY SPECIALTIES,35,2020,ARMS & ARMOUR,6051448,12502.99173553719,2616
LUXURY SPECIALTIES,35,2020,JEWELRY,466161,10133.934782608696,236
LUXURY SPECIALTIES,35,2020,MUSICAL INSTRUMENT,93860,6704.285714285715,80
LUXURY SPECIALTIES,35,2020,POTIONS & SCROLLS,1276188,9892.93023255814,687
LUXURY SPECIALTIES,35,2020,SUMMONING DEVICE,785994,11070.338028169013,387
LUXURY SPECIALTIES,35,2020,TOOLS & KITS,110434,12270.444444444445,58
LUXURY SPECIALTIES,35,2021,ADVENTURING EQUIPMENT,3490846,10177.39358600583,1876
LUXURY SPECIALTIES,35,2021,ANIMALS & TRANSPORTATION,529405,11029.270833333334,272
LUXURY SPECIALTIES,35,2021,ARMS & ARMOUR,5021654,11678.26511627907,2439
LUXURY SPECIALTIES,35,2021,JEWELRY,465071,10815.60465116279,236
LUXURY SPECIALTIES,35,2021,MUSICAL INSTRUMENT,138742,8161.294117647059,100
LUXURY SPECIALTIES,35,2021,POTIONS & SCROLLS,1253706,10624.627118644068,650
LUXURY SPECIALTIES,35,2021,SUMMONING DEVICE,607569,11046.709090909091,315
LUXURY SPECIALTIES,35,2021,TOOLS & KITS,147912,12326,72
LUXURY SPECIALTIES,35,2022,ADVENTURING EQUIPMENT,3183741,10336.82142857143,1742
LUXURY SPECIALTIES,35,2022,ANIMALS & TRANSPORTATION,458701,10193.355555555556,260
LUXURY SPECIALTIES,35,2022,ARMS & ARMOUR,5454957,12041.847682119205,2511
LUXURY SPECIALTIES,35,2022,JEWELRY,444874,9671.173913043478,222
LUXURY SPECIALTIES,35,2022,MUSICAL INSTRUMENT,106707,7621.928571428572,83
LUXURY SPECIALTIES,35,2022,POTIONS & SCROLLS,1052208,10522.08,589
LUXURY SPECIALTIES,35,2022,SUMMONING DEVICE,718662,11781.344262295082,380
LUXURY SPECIALTIES,35,2022,TOOLS & KITS,88973,7414.416666666667,60
LUXURY SPECIALTIES,35,2023,ADVENTURING EQUIPMENT,3422123,10338.740181268882,1888
LUXURY SPECIALTIES,35,2023,ANIMALS & TRANSPORTATION,462707,9443,209
LUXURY SPECIALTIES,35,2023,ARMS & ARMOUR,5316009,11075.01875,2559
LUXURY SPECIALTIES,35,2023,JEWELRY,468626,9970.765957446809,275
LUXURY SPECIALTIES,35,2023,MUSICAL INSTRUMENT,139709,10746.846153846154,68
LUXURY SPECIALTIES,35,2023,POTIONS & SCROLLS,990769,8325.789915966387,598
LUXURY SPECIALTIES,35,2023,SUMMONING DEVICE,691364,10318.865671641792,366
LUXURY SPECIALTIES,35,2023,TOOLS & KITS,96387,7414.384615384615,58
LUXURY SPECIALTIES,36,2019,ADVENTURING EQUIPMENT,3269051,9671.74852071006,1819
LUXURY SPECIALTIES,36,2019,ANIMALS & TRANSPORTATION,573537,10821.452830188678,288
LUXURY SPECIALTIES,36,2019,ARMS & ARMOUR,4499614,10921.393203883496,2296
LUXURY SPECIALTIES,36,2019,JEWELRY,461669,10492.477272727272,222
LUXURY SPECIALTIES,36,2019,MUSICAL INSTRUMENT,174626,8315.52380952381,112
LUXURY SPECIALTIES,36,2019,POTIONS & SCROLLS,1240088,10082.016260162602,719
LUXURY SPECIALTIES,36,2019,SUMMONING DEVICE,662243,9884.223880597016,374
LUXURY SPECIALTIES,36,2019,TOOLS & KITS,159053,12234.846153846154,85
LUXURY SPECIALTIES,36,2020,ADVENTURING EQUIPMENT,3473312,10185.66568914956,1770
LUXURY SPECIALTIES,36,2020,ANIMALS & TRANSPORTATION,556882,10507.207547169812,275
LUXURY SPECIALTIES,36,2020,ARMS & ARMOUR,5787497,12235.723044397462,2581
LUXURY SPECIALTIES,36,2020,JEWELRY,351325,10646.212121212122,181
LUXURY SPECIALTIES,36,2020,MUSICAL INSTRUMENT,97247,8840.636363636364,75
LUXURY SPECIALTIES,36,2020,POTIONS & SCROLLS,1287008,10133.92125984252,739
LUXURY SPECIALTIES,36,2020,SUMMONING DEVICE,714466,10663.671641791045,430
LUXURY SPECIALTIES,36,2020,TOOLS & KITS,101568,11285.333333333334,46
LUXURY SPECIALTIES,36,2021,ADVENTURING EQUIPMENT,3613533,10150.373595505618,1908
LUXURY SPECIALTIES,36,2021,ANIMALS & TRANSPORTATION,388594,9963.948717948719,208
LUXURY SPECIALTIES,36,2021,ARMS & ARMOUR,5138771,11394.170731707318,2528
LUXURY SPECIALTIES,36,2021,JEWELRY,434998,9255.27659574468,257
LUXURY SPECIALTIES,36,2021,MUSICAL INSTRUMENT,175710,9761.666666666666,89
LUXURY SPECIALTIES,36,2021,POTIONS & SCROLLS,1241329,9404.007575757576,687
LUXURY SPECIALTIES,36,2021,SUMMONING DEVICE,728290,9976.575342465754,428
LUXURY SPECIALTIES,36,2021,TOOLS & KITS,120290,8592.142857142857,74
LUXURY SPECIALTIES,36,2022,ADVENTURING EQUIPMENT,3068804,9243.385542168675,1753
LUXURY SPECIALTIES,36,2022,ANIMALS & TRANSPORTATION,459405,9007.941176470587,232
LUXURY SPECIALTIES,36,2022,ARMS & ARMOUR,5407170,11264.9375,2626
LUXURY SPECIALTIES,36,2022,JEWELRY,461089,10246.422222222222,244
LUXURY SPECIALTIES,36,2022,MUSICAL INSTRUMENT,111825,8601.923076923076,70
LUXURY SPECIALTIES,36,2022,POTIONS & SCROLLS,1109074,10269.203703703704,638
LUXURY SPECIALTIES,36,2022,SUMMONING DEVICE,743014,10178.27397260274,414
LUXURY SPECIALTIES,36,2022,TOOLS & KITS,72804,10400.57142857143,34
LUXURY SPECIALTIES,36,2023,ADVENTURING EQUIPMENT,3546710,9284.58115183246,2027
LUXURY SPECIALTIES,36,2023,ANIMALS & TRANSPORTATION,404216,10364.51282051282,218
LUXURY SPECIALTIES,36,2023,ARMS & ARMOUR,4870977,11020.309954751132,2426
LUXURY SPECIALTIES,36,2023,JEWELRY,313236,9212.823529411764,166
LUXURY SPECIALTIES,36,2023,MUSICAL INSTRUMENT,124598,7787.375,95
LUXURY SPECIALTIES,36,2023,POTIONS & SCROLLS,1059004,9371.716814159292,651
LUXURY SPECIALTIES,36,2023,SUMMONING DEVICE,761148,9396.888888888889,413
LUXURY SPECIALTIES,36,2023,TOOLS & KITS,106557,9687,52
LUXURY SPECIALTIES,37,2019,ADVENTURING EQUIPMENT,3690335,10082.882513661201,2003
LUXURY SPECIALTIES,37,2019,ANIMALS & TRANSPORTATION,473583,10763.25,235
LUXURY SPECIALTIES,37,2019,ARMS & ARMOUR,5354334,11272.282105263157,2651
LUXURY SPECIALTIES,37,2019,JEWELRY,648448,10132,328
LUXURY SPECIALTIES,37,2019,MUSICAL INSTRUMENT,186623,10367.944444444445,101
LUXURY SPECIALTIES,37,2019,POTIONS & SCROLLS,1270702,10768.661016949152,660
LUXURY SPECIALTIES,37,2019,SUMMONING DEVICE,585733,9927.677966101695,327
LUXURY SPECIALTIES,37,2019,TOOLS & KITS,154240,11017.142857142857,84
LUXURY SPECIALTIES,37,2020,ADVENTURING EQUIPMENT,3950630,10648.598382749326,2060
LUXURY SPECIALTIES,37,2020,ANIMALS & TRANSPORTATION,315535,10178.548387096775,171
LUXURY SPECIALTIES,37,2020,ARMS & ARMOUR,5207587,11781.871040723981,2405
LUXURY SPECIALTIES,37,2020,JEWELRY,422153,9817.511627906977,233
LUXURY SPECIALTIES,37,2020,MUSICAL INSTRUMENT,259307,10804.458333333334,116
LUXURY SPECIALTIES,37,2020,POTIONS & SCROLLS,1274081,10889.581196581197,654
LUXURY SPECIALTIES,37,2020,SUMMONING DEVICE,894305,9936.722222222223,542
LUXURY SPECIALTIES,37,2020,TOOLS & KITS,146424,11263.384615384615,74
LUXURY SPECIALTIES,37,2021,ADVENTURING EQUIPMENT,3381793,10094.90447761194,1825
LUXURY SPECIALTIES,37,2021,ANIMALS & TRANSPORTATION,478441,9568.82,257
LUXURY SPECIALTIES,37,2021,ARMS & ARMOUR,5388345,11894.80132450331,2504
LUXURY SPECIALTIES,37,2021,JEWELRY,539448,10178.264150943396,276
LUXURY SPECIALTIES,37,2021,MUSICAL INSTRUMENT,188627,9927.736842105263,104
LUXURY SPECIALTIES,37,2021,POTIONS & SCROLLS,1127567,9804.93043478261,634
LUXURY SPECIALTIES,37,2021,SUMMONING DEVICE,735120,9075.555555555555,437
LUXURY SPECIALTIES,37,2021,TOOLS & KITS,108629,9052.416666666666,71
LUXURY SPECIALTIES,37,2022,ADVENTURING EQUIPMENT,3194853,9952.81308411215,1763
LUXURY SPECIALTIES,37,2022,ANIMALS & TRANSPORTATION,452867,9844.934782608696,267
LUXURY SPECIALTIES,37,2022,ARMS & ARMOUR,5454681,11730.496774193549,2516
LUXURY SPECIALTIES,37,2022,JEWELRY,607351,11042.745454545455,293
LUXURY SPECIALTIES,37,2022,MUSICAL INSTRUMENT,174292,10893.25,106
LUXURY SPECIALTIES,37,2022,POTIONS & SCROLLS,1089061,9151.773109243697,703
LUXURY SPECIALTIES,37,2022,SUMMONING DEVICE,783222,9790.275,411
LUXURY SPECIALTIES,37,2022,TOOLS & KITS,107564,11951.555555555555,58
LUXURY SPECIALTIES,37,2023,ADVENTURING EQUIPMENT,3453766,9953.216138328531,1960
LUXURY SPECIALTIES,37,2023,ANIMALS & TRANSPORTATION,418071,10719.76923076923,183
LUXURY SPECIALTIES,37,2023,ARMS & ARMOUR,5253523,11445.583877995643,2514
LUXURY SPECIALTIES,37,2023,JEWELRY,280919,8778.71875,165
LUXURY SPECIALTIES,37,2023,MUSICAL INSTRUMENT,141702,8335.411764705883,82
LUXURY SPECIALTIES,37,2023,POTIONS & SCROLLS,1365195,11009.637096774193,702
LUXURY SPECIALTIES,37,2023,SUMMONING DEVICE,662621,9466.014285714286,389
LUXURY SPECIALTIES,37,2023,TOOLS & KITS,102477,10247.7,45
LUXURY SPECIALTIES,38,2019,ADVENTURING EQUIPMENT,3631412,10059.313019390582,1953
LUXURY SPECIALTIES,38,2019,ANIMALS & TRANSPORTATION,299077,9346.15625,166
LUXURY SPECIALTIES,38,2019,ARMS & ARMOUR,4323320,10622.407862407863,2227
LUXURY SPECIALTIES,38,2019,JEWELRY,454180,10562.32558139535,267
LUXURY SPECIALTIES,38,2019,MUSICAL INSTRUMENT,185437,7132.192307692308,154
LUXURY SPECIALTIES,38,2019,POTIONS & SCROLLS,1044553,9583.055045871559,606
LUXURY SPECIALTIES,38,2019,SUMMONING DEVICE,853448,9589.303370786516,519
LUXURY SPECIALTIES,38,2019,TOOLS & KITS,113829,10348.09090909091,67
LUXURY SPECIALTIES,38,2020,ADVENTURING EQUIPMENT,3475539,10374.74328358209,1752
LUXURY SPECIALTIES,38,2020,ANIMALS & TRANSPORTATION,444084,9654,242
LUXURY SPECIALTIES,38,2020,ARMS & ARMOUR,6108268,12047.86587771203,2844
LUXURY SPECIALTIES,38,2020,JEWELRY,448764,9548.170212765957,254
LUXURY SPECIALTIES,38,2020,MUSICAL INSTRUMENT,177917,9884.277777777777,100
LUXURY SPECIALTIES,38,2020,POTIONS & SCROLLS,1304519,10034.761538461538,728
LUXURY SPECIALTIES,38,2020,SUMMONING DEVICE,723424,10189.070422535211,373
LUXURY SPECIALTIES,38,2020,TOOLS & KITS,93313,10368.111111111111,43
LUXURY SPECIALTIES,38,2021,ADVENTURING EQUIPMENT,3071829,9782.894904458599,1747
LUXURY SPECIALTIES,38,2021,ANIMALS & TRANSPORTATION,322454,8957.055555555555,224
LUXURY SPECIALTIES,38,2021,ARMS & ARMOUR,5473302,11976.590809628009,2607
LUXURY SPECIALTIES,38,2021,JEWELRY,436738,11198.410256410256,227
LUXURY SPECIALTIES,38,2021,MUSICAL INSTRUMENT,123277,9482.846153846154,70
LUXURY SPECIALTIES,38,2021,POTIONS & SCROLLS,1234798,10121.295081967213,712
LUXURY SPECIALTIES,38,2021,SUMMONING DEVICE,847313,11768.236111111111,376
LUXURY SPECIALTIES,38,2021,TOOLS & KITS,140342,11695.166666666666,67
LUXURY SPECIALTIES,38,2022,ADVENTURING EQUIPMENT,3024943,9789.459546925566,1678
LUXURY SPECIALTIES,38,2022,ANIMALS & TRANSPORTATION,473229,11267.357142857143,272
LUXURY SPECIALTIES,38,2022,ARMS & ARMOUR,5327542,11457.079569892474,2441
LUXURY SPECIALTIES,38,2022,JEWELRY,385442,9401.024390243903,242
LUXURY SPECIALTIES,38,2022,MUSICAL INSTRUMENT,129827,9986.692307692309,80
LUXURY SPECIALTIES,38,2022,POTIONS & SCROLLS,1213275,10281.99152542373,651
LUXURY SPECIALTIES,38,2022,SUMMONING DEVICE,576767,9302.693548387097,348
LUXURY SPECIALTIES,38,2022,TOOLS & KITS,86055,9561.666666666666,50
LUXURY SPECIALTIES,38,2023,ADVENTURING EQUIPMENT,3616540,10102.067039106145,1964
LUXURY SPECIALTIES,38,2023,ANIMALS & TRANSPORTATION,484667,9320.51923076923,294
LUXURY SPECIALTIES,38,2023,ARMS & ARMOUR,4812125,10622.792494481237,2352
LUXURY SPECIALTIES,38,2023,JEWELRY,510615,11874.767441860466,251
LUXURY SPECIALTIES,38,2023,MUSICAL INSTRUMENT,204701,10235.05,115
LUXURY SPECIALTIES,38,2023,POTIONS & SCROLLS,1291895,11041.837606837607,610
LUXURY SPECIALTIES,38,2023,SUMMONING DEVICE,696759,9415.662162162162,415
LUXURY SPECIALTIES,38,2023,TOOLS & KITS,149186,8775.64705882353,101
LUXURY SPECIALTIES,39,2019,ADVENTURING EQUIPMENT,3296028,10048.865853658537,1713
LUXURY SPECIALTIES,39,2019,ANIMALS & TRANSPORTATION,486122,11574.333333333334,271
LUXURY SPECIALTIES,39,2019,ARMS & ARMOUR,4762513,10774.91628959276,2400
LUXURY SPECIALTIES,39,2019,JEWELRY,445161,9677.41304347826,241
LUXURY SPECIALTIES,39,2019,MUSICAL INSTRUMENT,209080,9956.190476190477,119
LUXURY SPECIALTIES,39,2019,POTIONS & SCROLLS,1253014,9866.251968503937,642
LUXURY SPECIALTIES,39,2019,SUMMONING DEVICE,762914,10172.186666666666,402
LUXURY SPECIALTIES,39,2019,TOOLS & KITS,65912,5992,55
LUXURY SPECIALTIES,39,2020,ADVENTURING EQUIPMENT,3248663,9814.691842900302,1886
LUXURY SPECIALTIES,39,2020,ANIMALS & TRANSPORTATION,357413,9405.605263157895,202
LUXURY SPECIALTIES,39,2020,ARMS & ARMOUR,6204046,13605.36403508772,2560
LUXURY SPECIALTIES,39,2020,JEWELRY,502523,10050.46,265
LUXURY SPECIALTIES,39,2020,MUSICAL INSTRUMENT,141142,11761.833333333334,57
LUXURY SPECIALTIES,39,2020,POTIONS & SCROLLS,1279824,10490.360655737704,705
LUXURY SPECIALTIES,39,2020,SUMMONING DEVICE,542066,8743,346
LUXURY SPECIALTIES,39,2020,TOOLS & KITS,167329,10458.0625,93
LUXURY SPECIALTIES,39,2021,ADVENTURING EQUIPMENT,3252501,10038.583333333334,1696
LUXURY SPECIALTIES,39,2021,ANIMALS & TRANSPORTATION,444032,9867.377777777778,236
LUXURY SPECIALTIES,39,2021,ARMS & ARMOUR,5045008,12304.897560975609,2250
LUXURY SPECIALTIES,39,2021,JEWELRY,439916,9998.09090909091,234
LUXURY SPECIALTIES,39,2021,MUSICAL INSTRUMENT,217526,9063.583333333334,136
LUXURY SPECIALTIES,39,2021,POTIONS & SCROLLS,1033671,9844.485714285714,621
LUXURY SPECIALTIES,39,2021,SUMMONING DEVICE,568132,9967.228070175439,303
LUXURY SPECIALTIES,39,2021,TOOLS & KITS,122858,10238.166666666666,71
LUXURY SPECIALTIES,39,2022,ADVENTURING EQUIPMENT,3206022,10113.63406940063,1783
LUXURY SPECIALTIES,39,2022,ANIMALS & TRANSPORTATION,351418,10040.514285714286,222
LUXURY SPECIALTIES,39,2022,ARMS & ARMOUR,5662210,11723.002070393375,2605
LUXURY SPECIALTIES,39,2022,JEWELRY,433476,10080.837209302326,202
LUXURY SPECIALTIES,39,2022,MUSICAL INSTRUMENT,155568,9151.058823529413,96
LUXURY SPECIALTIES,39,2022,POTIONS & SCROLLS,1089149,10472.586538461539,577
LUXURY SPECIALTIES,39,2022,SUMMONING DEVICE,703549,9909.140845070422,402
LUXURY SPECIALTIES,39,2022,TOOLS & KITS,113891,11389.1,58
LUXURY SPECIALTIES,39,2023,ADVENTURING EQUIPMENT,3541837,9921.112044817926,1845
LUXURY SPECIALTIES,39,2023,ANIMALS & TRANSPORTATION,327000,10548.387096774193,176
LUXURY SPECIALTIES,39,2023,ARMS & ARMOUR,5808979,12359.529787234043,2533
LUXURY SPECIALTIES,39,2023,JEWELRY,382620,10341.081081081082,225
LUXURY SPECIALTIES,39,2023,MUSICAL INSTRUMENT,278908,9296.933333333332,180
LUXURY SPECIALTIES,39,2023,POTIONS & SCROLLS,941214,10944.348837209302,506
LUXURY SPECIALTIES,39,2023,SUMMONING DEVICE,614157,9448.569230769232,361
LUXURY SPECIALTIES,39,2023,TOOLS & KITS,158143,10542.866666666667,76
LUXURY SPECIALTIES,40,2019,ADVENTURING EQUIPMENT,3790322,11082.812865497077,1907
LUXURY SPECIALTIES,40,2019,ANIMALS & TRANSPORTATION,541681,10621.196078431372,304
LUXURY SPECIALTIES,40,2019,ARMS & ARMOUR,4849611,10873.56726457399,2509
LUXURY SPECIALTIES,40,2019,JEWELRY,406496,9238.545454545454,226
LUXURY SPECIALTIES,40,2019,MUSICAL INSTRUMENT,184338,9702,122
LUXURY SPECIALTIES,40,2019,POTIONS & SCROLLS,1152340,11409.30693069307,567
LUXURY SPECIALTIES,40,2019,SUMMONING DEVICE,948246,9775.731958762886,551
LUXURY SPECIALTIES,40,2019,TOOLS & KITS,56306,9384.333333333334,50
LUXURY SPECIALTIES,40,2020,ADVENTURING EQUIPMENT,3266452,10144.260869565218,1806
LUXURY SPECIALTIES,40,2020,ANIMALS & TRANSPORTATION,480755,10451.195652173914,233
LUXURY SPECIALTIES,40,2020,ARMS & ARMOUR,5609514,12836.41647597254,2380
LUXURY SPECIALTIES,40,2020,JEWELRY,513853,10933.04255319149,244
LUXURY SPECIALTIES,40,2020,MUSICAL INSTRUMENT,138770,10674.615384615385,88
LUXURY SPECIALTIES,40,2020,POTIONS & SCROLLS,1067482,9884.092592592593,625
LUXURY SPECIALTIES,40,2020,SUMMONING DEVICE,713397,10191.385714285714,378
LUXURY SPECIALTIES,40,2020,TOOLS & KITS,85411,9490.111111111111,54
LUXURY SPECIALTIES,40,2021,ADVENTURING EQUIPMENT,2921275,9609.457236842105,1604
LUXURY SPECIALTIES,40,2021,ANIMALS & TRANSPORTATION,633601,11733.351851851852,293
LUXURY SPECIALTIES,40,2021,ARMS & ARMOUR,4657414,11387.320293398532,2281
LUXURY SPECIALTIES,40,2021,JEWELRY,459885,12102.236842105263,210
LUXURY SPECIALTIES,40,2021,MUSICAL INSTRUMENT,113288,7552.533333333334,87
LUXURY SPECIALTIES,40,2021,POTIONS & SCROLLS,933263,8888.219047619048,598
LUXURY SPECIALTIES,40,2021,SUMMONING DEVICE,894338,10399.279069767443,455
LUXURY SPECIALTIES,40,2021,TOOLS & KITS,161777,10785.133333333333,81
LUXURY SPECIALTIES,40,2022,ADVENTURING EQUIPMENT,2935756,9884.700336700336,1609
LUXURY SPECIALTIES,40,2022,ANIMALS & TRANSPORTATION,366228,9637.578947368422,222
LUXURY SPECIALTIES,40,2022,ARMS & ARMOUR,5434028,11611.17094017094,2506
LUXURY SPECIALTIES,40,2022,JEWELRY,513979,9345.072727272727,275
LUXURY SPECIALTIES,40,2022,MUSICAL INSTRUMENT,159564,7978.2,127
LUXURY SPECIALTIES,40,2022,POTIONS & SCROLLS,972952,9729.52,590
LUXURY SPECIALTIES,40,2022,SUMMONING DEVICE,691165,10633.307692307691,321
LUXURY SPECIALTIES,40,2022,TOOLS & KITS,152101,12675.083333333334,62
LUXURY SPECIALTIES,40,2023,ADVENTURING EQUIPMENT,3563585,10181.671428571428,1886
LUXURY SPECIALTIES,40,2023,ANIMALS & TRANSPORTATION,493301,9672.56862745098,286
LUXURY SPECIALTIES,40,2023,ARMS & ARMOUR,4748045,11694.692118226601,2401
LUXURY SPECIALTIES,40,2023,JEWELRY,360606,9246.307692307691,219
LUXURY SPECIALTIES,40,2023,MUSICAL INSTRUMENT,95371,7947.583333333333,63
LUXURY SPECIALTIES,40,2023,POTIONS & SCROLLS,1052643,9483.27027027027,561
LUXURY SPECIALTIES,40,2023,SUMMONING DEVICE,710125,9104.166666666666,415
LUXURY SPECIALTIES,40,2023,TOOLS & KITS,122427,9417.461538461539,82
LUXURY SPECIALTIES,41,2019,ADVENTURING EQUIPMENT,3409980,9855.43352601156,1882
LUXURY SPECIALTIES,41,2019,ANIMALS & TRANSPORTATION,455114,11100.341463414634,227
LUXURY SPECIALTIES,41,2019,ARMS & ARMOUR,4985058,10884.406113537118,2503
LUXURY SPECIALTIES,41,2019,JEWELRY,603744,11180.444444444445,302
LUXURY SPECIALTIES,41,2019,MUSICAL INSTRUMENT,160711,9453.588235294117,78
LUXURY SPECIALTIES,41,2019,POTIONS & SCROLLS,980154,10317.410526315789,512
LUXURY SPECIALTIES,41,2019,SUMMONING DEVICE,589261,8928.19696969697,371
LUXURY SPECIALTIES,41,2019,TOOLS & KITS,117432,9786,85
LUXURY SPECIALTIES,41,2020,ADVENTURING EQUIPMENT,3728821,10215.94794520548,2016
LUXURY SPECIALTIES,41,2020,ANIMALS & TRANSPORTATION,378026,10216.918918918918,195
LUXURY SPECIALTIES,41,2020,ARMS & ARMOUR,5856378,12075.00618556701,2620
LUXURY SPECIALTIES,41,2020,JEWELRY,425770,10384.634146341463,257
LUXURY SPECIALTIES,41,2020,MUSICAL INSTRUMENT,98735,9873.5,60
LUXURY SPECIALTIES,41,2020,POTIONS & SCROLLS,1128108,9983.256637168142,700
LUXURY SPECIALTIES,41,2020,SUMMONING DEVICE,635460,11148.421052631578,317
LUXURY SPECIALTIES,41,2020,TOOLS & KITS,110801,7914.357142857143,78
LUXURY SPECIALTIES,41,2021,ADVENTURING EQUIPMENT,3504293,9871.247887323943,1878
LUXURY SPECIALTIES,41,2021,ANIMALS & TRANSPORTATION,551545,10606.634615384615,296
LUXURY SPECIALTIES,41,2021,ARMS & ARMOUR,5616364,12822.748858447489,2351
LUXURY SPECIALTIES,41,2021,JEWELRY,523855,10074.134615384615,264
LUXURY SPECIALTIES,41,2021,MUSICAL INSTRUMENT,141919,9461.266666666666,93
LUXURY SPECIALTIES,41,2021,POTIONS & SCROLLS,1127268,9802.330434782609,622
LUXURY SPECIALTIES,41,2021,SUMMONING DEVICE,710417,9731.739726027397,418
LUXURY SPECIALTIES,41,2021,TOOLS & KITS,104084,9462.181818181818,72
LUXURY SPECIALTIES,41,2022,ADVENTURING EQUIPMENT,3411990,10662.46875,1700
LUXURY SPECIALTIES,41,2022,ANIMALS & TRANSPORTATION,386189,8581.977777777778,244
LUXURY SPECIALTIES,41,2022,ARMS & ARMOUR,5087541,11776.715277777777,2249
LUXURY SPECIALTIES,41,2022,JEWELRY,420996,10023.714285714286,250
LUXURY SPECIALTIES,41,2022,MUSICAL INSTRUMENT,112175,8628.846153846154,65
LUXURY SPECIALTIES,41,2022,POTIONS & SCROLLS,1101533,9835.11607142857,554
LUXURY SPECIALTIES,41,2022,SUMMONING DEVICE,618157,9366.015151515152,367
LUXURY SPECIALTIES,41,2022,TOOLS & KITS,160504,12346.461538461539,56
LUXURY SPECIALTIES,41,2023,ADVENTURING EQUIPMENT,3667451,9806.01871657754,2034
LUXURY SPECIALTIES,41,2023,ANIMALS & TRANSPORTATION,487261,9554.137254901962,283
LUXURY SPECIALTIES,41,2023,ARMS & ARMOUR,4897802,11081,2456
LUXURY SPECIALTIES,41,2023,JEWELRY,590837,10742.49090909091,259
LUXURY SPECIALTIES,41,2023,MUSICAL INSTRUMENT,133847,8365.4375,78
LUXURY SPECIALTIES,41,2023,POTIONS & SCROLLS,1224219,10117.512396694216,693
LUXURY SPECIALTIES,41,2023,SUMMONING DEVICE,918993,9776.521276595744,512
LUXURY SPECIALTIES,41,2023,TOOLS & KITS,103067,9369.727272727272,48
LUXURY SPECIALTIES,42,2019,ADVENTURING EQUIPMENT,3326582,10173.03363914373,1757
LUXURY SPECIALTIES,42,2019,ANIMALS & TRANSPORTATION,315321,8758.916666666666,151
LUXURY SPECIALTIES,42,2019,ARMS & ARMOUR,6222907,12347.037698412698,2706
LUXURY SPECIALTIES,42,2019,JEWELRY,422649,9605.65909090909,235
LUXURY SPECIALTIES,42,2019,MUSICAL INSTRUMENT,189398,10522.111111111111,77
LUXURY SPECIALTIES,42,2019,POTIONS & SCROLLS,1069598,10804.020202020201,575
LUXURY SPECIALTIES,42,2019,SUMMONING DEVICE,705833,9803.236111111111,393
LUXURY SPECIALTIES,42,2019,TOOLS & KITS,143451,11034.692307692309,64
LUXURY SPECIALTIES,42,2020,ADVENTURING EQUIPMENT,3158022,10422.514851485148,1642
LUXURY SPECIALTIES,42,2020,ANIMALS & TRANSPORTATION,589014,9983.28813559322,324
LUXURY SPECIALTIES,42,2020,ARMS & ARMOUR,5833988,12492.479657387581,2684
LUXURY SPECIALTIES,42,2020,JEWELRY,466641,10144.369565217392,272
LUXURY SPECIALTIES,42,2020,MUSICAL INSTRUMENT,150657,7929.315789473684,116
LUXURY SPECIALTIES,42,2020,POTIONS & SCROLLS,1026339,9682.443396226416,522
LUXURY SPECIALTIES,42,2020,SUMMONING DEVICE,847349,11004.532467532468,422
LUXURY SPECIALTIES,42,2020,TOOLS & KITS,64287,7143,56
LUXURY SPECIALTIES,42,2021,ADVENTURING EQUIPMENT,3753889,10756.12893982808,1954
